date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2019-08-01,27.82,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2019-09-01,28.29,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2019-10-01,28.1,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2019-11-01,28.38,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2019-12-01,28.33,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-01-01,28.29,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-02-01,28.21,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-03-01,28.41,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-04-01,29.32,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-05-01,27.92,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-06-01,27.75,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-07-01,27.55,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-08-01,27.72,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-09-01,27.76,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-10-01,28.38,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-11-01,28.02,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2020-12-01,27.24,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-01-01,27.26,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-02-01,27.56,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-03-01,27.94,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-04-01,27.95,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-05-01,28.07,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-06-01,27.73,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-07-01,27.31,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-08-01,27.72,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-09-01,27.99,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-10-01,28.22,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-11-01,27.84,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2021-12-01,28.52,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-01-01,28.81,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-02-01,28.84,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-03-01,29.23,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-04-01,29.94,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-05-01,29.45,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-06-01,29.68,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-07-01,30.2,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-08-01,29.98,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-09-01,30.49,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-10-01,30.86,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2022-11-01,30.51,2023-01-21,2023-01-21,Montana,SMU30000000600000003,Average Hourly Earnings of All Employees: Goods Producing in Montana,M,$ per Hour,NSA
2007-01-01,18.35,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-02-01,18.47,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-03-01,18.92,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-04-01,18.34,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-05-01,18.5,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-06-01,18.43,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-07-01,18.49,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-08-01,18.45,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-09-01,18.63,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-10-01,18.49,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-11-01,18.43,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2007-12-01,18.7,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-01-01,18.48,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-02-01,18.64,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-03-01,18.48,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-04-01,18.82,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-05-01,18.67,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-06-01,19.17,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-07-01,18.44,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-08-01,18.71,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-09-01,18.59,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-10-01,18.97,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-11-01,19.45,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2008-12-01,19.74,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-01-01,19.76,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-02-01,19.83,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-03-01,19.95,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-04-01,20.09,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-05-01,19.9,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-06-01,19.89,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-07-01,19.83,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-08-01,19.9,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-09-01,19.89,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-10-01,19.77,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-11-01,19.93,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2009-12-01,19.9,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-01-01,20.41,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-02-01,20.58,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-03-01,20.35,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-04-01,20.22,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-05-01,19.98,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-06-01,19.61,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-07-01,20.21,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-08-01,20.01,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-09-01,19.69,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-10-01,19.53,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-11-01,19.72,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2010-12-01,19.96,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-01-01,20.16,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-02-01,20.33,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-03-01,20.04,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-04-01,20.13,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-05-01,20.28,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-06-01,20.14,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-07-01,20.22,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-08-01,20.09,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-09-01,20.32,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-10-01,20.46,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-11-01,20.52,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2011-12-01,20.65,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-01-01,20.68,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-02-01,20.65,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-03-01,20.62,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-04-01,20.58,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-05-01,20.42,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-06-01,20.41,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-07-01,20.66,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-08-01,20.39,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-09-01,20.66,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-10-01,20.58,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-11-01,20.91,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2012-12-01,21.05,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-01-01,21.06,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-02-01,20.91,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-03-01,20.96,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-04-01,20.98,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-05-01,20.85,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-06-01,20.79,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-07-01,20.88,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-08-01,20.76,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-09-01,20.81,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-10-01,20.81,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-11-01,20.9,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2013-12-01,21.15,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-01-01,20.86,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-02-01,21.34,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-03-01,20.82,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-04-01,20.62,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-05-01,20.72,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-06-01,20.83,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-07-01,21.07,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-08-01,20.95,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-09-01,21.21,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-10-01,21.17,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-11-01,21.24,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2014-12-01,21.22,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-01-01,21.56,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-02-01,21.55,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-03-01,21.36,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-04-01,21.5,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-05-01,21.49,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-06-01,21.38,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-07-01,21.26,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-08-01,21.43,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-09-01,21.42,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-10-01,21.46,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-11-01,21.7,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2015-12-01,21.84,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-01-01,21.7,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-02-01,21.91,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-03-01,21.88,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-04-01,21.98,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-05-01,22.08,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-06-01,22.14,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-07-01,22.02,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-08-01,22.06,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-09-01,21.85,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-10-01,22.32,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-11-01,21.97,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2016-12-01,22.31,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-01-01,22.61,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-02-01,22.32,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-03-01,22.55,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-04-01,22.71,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-05-01,22.61,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-06-01,22.68,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-07-01,23.05,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-08-01,22.83,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-09-01,23.15,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
2017-10-01,23.2,2023-01-21,2023-01-21,North Carolina,SMU37000000600000003,Average Hourly Earnings of All Employees: Goods Producing in North Carolina,M,$ per Hour,NSA
