date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2017-05-01,13.48,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-06-01,13.35,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-07-01,13.36,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-08-01,13.41,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-09-01,13.4,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-10-01,13.45,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-11-01,13.51,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2017-12-01,13.54,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-01-01,13.81,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-02-01,13.79,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-03-01,13.64,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-04-01,13.84,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-05-01,13.73,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-06-01,13.57,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-07-01,13.82,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-08-01,13.74,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-09-01,13.8,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-10-01,13.91,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-11-01,14.06,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2018-12-01,14.25,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-01-01,14.11,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-02-01,14.21,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-03-01,14.35,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-04-01,14.24,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-05-01,14.23,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-06-01,14.24,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-07-01,14.26,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-08-01,14.41,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-09-01,14.68,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-10-01,14.82,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-11-01,14.76,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2019-12-01,15.04,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-01-01,15.12,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-02-01,15.1,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-03-01,15.15,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-04-01,16.08,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-05-01,15.71,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-06-01,15.02,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-07-01,14.94,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-08-01,15.17,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-09-01,15.19,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-10-01,15.12,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-11-01,15.32,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2020-12-01,15.51,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-01-01,15.28,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-02-01,15.47,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-03-01,15.55,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-04-01,15.81,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-05-01,15.26,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-06-01,15.18,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-07-01,15.27,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-08-01,16.11,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-09-01,16.31,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-10-01,16.29,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-11-01,16.47,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2021-12-01,16.5,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-01-01,16.71,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-02-01,16.61,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-03-01,16.84,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-04-01,17.03,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-05-01,17.14,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-06-01,16.94,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-07-01,16.99,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-08-01,17.48,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-09-01,17.77,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-10-01,17.92,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2022-11-01,18.55,2023-01-21,2023-01-21,Nebraska,SMU31000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in Nebraska,M,$ per Hour,NSA
2007-01-01,11.79,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-02-01,12.12,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-03-01,12.17,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-04-01,12.15,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-05-01,12.17,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-06-01,11.73,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-07-01,11.2,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-08-01,11.25,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-09-01,11.38,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-10-01,11.57,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-11-01,11.6,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2007-12-01,11.69,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-01-01,11.71,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-02-01,11.99,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-03-01,12.08,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-04-01,11.92,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-05-01,12.46,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-06-01,12.29,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-07-01,12.41,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-08-01,12.39,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-09-01,12.92,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-10-01,12.93,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-11-01,12.92,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2008-12-01,13.4,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-01-01,13.21,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-02-01,13.16,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-03-01,13.32,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-04-01,13.41,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-05-01,13.54,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-06-01,13.34,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-07-01,13.34,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-08-01,13.23,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-09-01,13.43,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-10-01,13.44,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-11-01,13.62,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2009-12-01,13.47,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-01-01,13.42,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-02-01,13.27,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-03-01,13.24,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-04-01,13.44,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-05-01,13.45,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-06-01,13.25,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-07-01,13.1,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-08-01,13.25,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-09-01,13.44,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-10-01,13.4,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-11-01,13.2,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2010-12-01,13.38,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-01-01,13.23,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-02-01,13.34,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-03-01,13.3,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-04-01,13.45,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-05-01,13.35,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-06-01,13.16,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-07-01,12.69,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-08-01,12.82,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-09-01,13.44,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-10-01,13.66,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-11-01,13.83,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2011-12-01,13.57,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-01-01,13.63,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-02-01,13.78,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-03-01,13.56,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-04-01,13.65,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-05-01,13.51,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-06-01,13.11,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-07-01,12.89,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-08-01,13.07,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-09-01,13.39,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-10-01,13.55,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-11-01,13.75,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2012-12-01,13.84,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-01-01,13.53,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-02-01,13.92,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-03-01,13.6,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-04-01,13.64,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-05-01,13.69,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-06-01,13.5,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-07-01,12.99,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-08-01,13.07,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-09-01,13.82,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-10-01,14.09,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-11-01,14.17,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2013-12-01,14.11,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-01-01,13.74,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-02-01,13.92,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-03-01,13.74,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-04-01,13.94,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-05-01,13.83,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-06-01,13.4,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
2014-07-01,13.07,2023-01-21,2023-01-21,New Hampshire,SMU33000007000000003,Average Hourly Earnings of All Employees: Leisure and Hospitality in New Hampshire,M,$ per Hour,NSA
